gene_symbol,ensembl_id,chr,start,end,strand
1700003I22Rik,ENSMUSG00000100372,1,56058137,56059362,+
Gm28240,ENSMUSG00000101332,1,56570983,56573035,+
Hsfy2,ENSMUSG00000045336,1,56675203,56676594,-
Satb2,ENSMUSG00000038331,1,56833140,57017809,-
9130024F11Rik,ENSMUSG00000087022,1,57010571,57089243,+
Gm55536,ENSMUSG00002075847,1,57038314,57038434,-
1700126A01Rik,ENSMUSG00000099945,1,57166499,57168559,+
BC055402,ENSMUSG00000101429,1,57239804,57254152,-
4930558J18Rik,ENSMUSG00000097519,1,57398377,57416741,-
1700066M21Rik,ENSMUSG00000038323,1,57416779,57424582,+
Tyw5,ENSMUSG00000048495,1,57427396,57446260,-
Maip1,ENSMUSG00000025971,1,57445487,57457112,+
Gm22371,ENSMUSG00000077776,1,57461403,57461532,-
Gm55546,ENSMUSG00002076848,1,57507029,57507185,+
Spats2l,ENSMUSG00000038305,1,57813321,57987553,+
Gm17234,ENSMUSG00000091283,1,57948994,57956270,-
Kctd18,ENSMUSG00000054770,1,57994260,58058115,-
Sgo2a,ENSMUSG00000026039,1,58035130,58065058,+
Aox1,ENSMUSG00000063558,1,58069090,58145572,+
Aox3,ENSMUSG00000064294,1,58152289,58239857,+
Gm24548,ENSMUSG00000089275,1,58194140,58194247,-
Aox4,ENSMUSG00000038242,1,58249556,58307756,+
Gm15759,ENSMUSG00000089822,1,58293276,58354815,-
Aox2,ENSMUSG00000079554,1,58317485,58419418,+
Bzw1,ENSMUSG00000051223,1,58432057,58446512,+
Clk1,ENSMUSG00000026034,1,58449348,58463225,-
Ppil3,ENSMUSG00000026035,1,58470153,58484645,-
Nif3l1,ENSMUSG00000026036,1,58484310,58520975,+
Orc2,ENSMUSG00000026037,1,58501930,58544268,-
Gm23966,ENSMUSG00000119442,1,58505674,58505780,-
Gm15834,ENSMUSG00000085054,1,58544307,58562389,+
Hycc2,ENSMUSG00000038174,1,58561965,58625482,-
Ndufb3,ENSMUSG00000026032,1,58625543,58635123,+
Flacc1,ENSMUSG00000047528,1,58686062,58735148,-
Cflar,ENSMUSG00000026031,1,58750667,58798043,+
Casp8,ENSMUSG00000026029,1,58834533,58886662,+
Trak2,ENSMUSG00000026028,1,58939608,59012589,-
Stradb,ENSMUSG00000026027,1,59012681,59034874,+
C2cd6,ENSMUSG00000072295,1,59036275,59134059,-
Gm55816,ENSMUSG00000047383,1,59036282,59042698,-
Gm29018,ENSMUSG00000099752,1,59053383,59098640,+
Gm25502,ENSMUSG00000077616,1,59110147,59110277,+
Tmem237,ENSMUSG00000038079,1,59139749,59159567,-
G730003C15Rik,ENSMUSG00000097573,1,59158988,59161300,+
Mpp4,ENSMUSG00000079550,1,59160094,59202548,-
Gm29017,ENSMUSG00000101586,1,59190206,59208479,+
Als2,ENSMUSG00000026024,1,59202085,59276390,-
Cdk15,ENSMUSG00000026023,1,59296065,59392152,+
Gm29016,ENSMUSG00000099922,1,59418089,59431458,+
Fzd7,ENSMUSG00000041075,1,59521583,59526114,+
Gm26813,ENSMUSG00000097819,1,59527639,59531764,-
Gm973,ENSMUSG00000047361,1,59555423,59675576,+
Gm28411,ENSMUSG00000099811,1,59572150,59588680,-
1700122D07Rik,ENSMUSG00000101409,1,59573970,59576388,-
Sumo1,ENSMUSG00000026021,1,59625717,59709993,-
Nop58,ENSMUSG00000026020,1,59724130,59758203,+
Snord70,ENSMUSG00000077345,1,59731093,59731179,+
Gm26293,ENSMUSG00000077358,1,59731668,59731751,+
Gm26287,ENSMUSG00000089512,1,59743417,59743497,+
Snord11,ENSMUSG00000089093,1,59743949,59744032,+
Bmpr2,ENSMUSG00000067336,1,59802559,59918173,+
Fam117b,ENSMUSG00000041040,1,59952165,60024505,+
Ica1l,ENSMUSG00000026018,1,60021649,60082343,-
Wdr12,ENSMUSG00000026019,1,60108944,60137804,-
Carf,ENSMUSG00000026017,1,60137406,60193112,+
Nbeal1,ENSMUSG00000073664,1,60219758,60377487,+
Cyp20a1,ENSMUSG00000049439,1,60382482,60427219,+
Abi2,ENSMUSG00000026782,1,60448778,60520317,+
Raph1,ENSMUSG00000026014,1,60521451,60606263,-
Gm55967,ENSMUSG00002075076,1,60652857,60652962,-
Cd28,ENSMUSG00000026012,1,60755959,60812518,+
Gm11579,ENSMUSG00000086795,1,60815824,60820993,-
2310016D23Rik,ENSMUSG00000085965,1,60817899,60842949,+
Ctla4,ENSMUSG00000026011,1,60926159,60954991,+
Icos,ENSMUSG00000026009,1,61017086,61039479,+
Gm28083,ENSMUSG00000100893,1,61304450,61310673,-
Gm11587,ENSMUSG00000085248,1,61341068,61346905,+
9530026F06Rik,ENSMUSG00000085447,1,61417591,61435063,+
Gm11588,ENSMUSG00000086408,1,61479260,61508634,+
Gm55971,ENSMUSG00002075578,1,61509600,61509702,+
Gm28449,ENSMUSG00000100965,1,61514110,61515187,+
4930587A21Rik,ENSMUSG00000086009,1,61656102,61660308,-
Pard3b,ENSMUSG00000052062,1,61677983,62681443,+
Pard3bos1,ENSMUSG00000085842,1,61806574,61890699,-
Pard3bos2,ENSMUSG00000085019,1,62170354,62175268,-
Pard3bos3,ENSMUSG00000085400,1,62495884,62538420,-
Gm29084,ENSMUSG00000100750,1,62573650,62575101,-
Nrp2,ENSMUSG00000025969,1,62742444,62857854,+
Gm29083,ENSMUSG00000100811,1,62753882,62757232,-
Gm4208,ENSMUSG00000100426,1,62860510,62871529,-
Ino80d,ENSMUSG00000040865,1,62997577,63153849,-
Gm44468,ENSMUSG00000104991,1,63064901,63065005,+
Gm24942,ENSMUSG00000088953,1,63071865,63071978,+
Ino80dos,ENSMUSG00000084799,1,63152237,63197452,+
Gm20342,ENSMUSG00000101599,1,63156277,63165996,+
Ndufs1,ENSMUSG00000025968,1,63182755,63215992,-
Gm56063,ENSMUSG00002076280,1,63201014,63201102,+
Eef1b2,ENSMUSG00000025967,1,63215984,63219645,+
Gm26457,ENSMUSG00000064612,1,63217836,63217913,+
Gm26457,ENSMUSG00002074855,1,63217845,63217879,+
Snora41,ENSMUSG00000064602,1,63218163,63218294,+
Gpr1,ENSMUSG00000046856,1,63221850,63253702,-
Gm56066,ENSMUSG00002075004,1,63237190,63237315,+
Platr12,ENSMUSG00000086730,1,63239472,63247126,+
Gm11608,ENSMUSG00000087561,1,63306007,63312279,-
Gm56068,ENSMUSG00002076057,1,63312385,63312522,-
Zdbf2,ENSMUSG00000027520,1,63312424,63353735,+
Gm23448,ENSMUSG00000119074,1,63339439,63339542,-
Adam23,ENSMUSG00000025964,1,63485050,63635435,+
Gm22281,ENSMUSG00000087823,1,63614647,63614749,-
Gm39653,ENSMUSG00000115378,1,63655127,63659978,+
Dytn,ENSMUSG00000069085,1,63662010,63726086,-
Mdh1b,ENSMUSG00000025963,1,63737978,63769477,-
Fastkd2,ENSMUSG00000025962,1,63769773,63793814,+
4933402D24Rik,ENSMUSG00000025961,1,63794066,63808426,-
Gm13749,ENSMUSG00000044689,1,64003886,64008158,+
Klf7,ENSMUSG00000025959,1,64068606,64161441,-
Mir6899,ENSMUSG00000098487,1,64081597,64081660,-
Gm13748,ENSMUSG00000086836,1,64117813,64129941,+
Gm28981,ENSMUSG00000101895,1,64225150,64342202,-
Gm56116,ENSMUSG00002076107,1,64435493,64435562,+
Creb1,ENSMUSG00000025958,1,64571804,64643707,+
Mettl21a,ENSMUSG00000025956,1,64645632,64656401,-
Gm28982,ENSMUSG00000101832,1,64656943,64665192,+
Gm29152,ENSMUSG00000100437,1,64689094,64691915,+
2810408I11Rik,ENSMUSG00000087213,1,64719013,64729842,-
Ccnyl1,ENSMUSG00000070871,1,64729614,64764803,+
Fzd5,ENSMUSG00000045005,1,64769717,64776910,-
Plekhm3,ENSMUSG00000051344,1,64825142,64995983,-
Gm24788,ENSMUSG00000077471,1,65040466,65040621,-
Akr1cl,ENSMUSG00000025955,1,65051848,65071918,-
Cryge,ENSMUSG00000070870,1,65087713,65090308,-
Crygd,ENSMUSG00000067299,1,65101031,65102611,-
Crygc,ENSMUSG00000025952,1,65110684,65112848,-
Crygb,ENSMUSG00000073658,1,65119378,65121447,-
Cryga,ENSMUSG00000044429,1,65139548,65142532,-
Gm28845,ENSMUSG00000100846,1,65139778,65158717,-
D630023F18Rik,ENSMUSG00000044816,1,65144444,65162373,-
Idh1,ENSMUSG00000025950,1,65197775,65225659,-
Pikfyve,ENSMUSG00000025949,1,65225842,65317854,+
Pth2r,ENSMUSG00000025946,1,65321215,65428403,+
Crygf,ENSMUSG00000025945,1,65965679,65967466,+
Map2,ENSMUSG00000015222,1,66214432,66481742,+
Gm24729,ENSMUSG00000088850,1,66345048,66345184,+
Gm10558,ENSMUSG00000073656,1,66361435,66367955,-
Gm25411,ENSMUSG00000065694,1,66475241,66475391,+
Unc80,ENSMUSG00000055567,1,66507526,66738307,+
Rpe,ENSMUSG00000026005,1,66739990,66758964,+
Kansl1l,ENSMUSG00000026004,1,66758407,66856721,-
Acadl,ENSMUSG00000026003,1,66869998,66902436,-
Gm27934,ENSMUSG00000089420,1,66895800,66895862,+
Gm25832,ENSMUSG00000077328,1,66905956,66906085,+
Myl1,ENSMUSG00000061816,1,66963454,66984563,-
Lancl1,ENSMUSG00000026000,1,67039676,67078031,-
Cps1,ENSMUSG00000025991,1,67162185,67270418,+
Gm15668,ENSMUSG00000086204,1,67288359,67362768,+
Gm26342,ENSMUSG00000077745,1,67296383,67296511,+
Gm56209,ENSMUSG00002076414,1,67656134,67656211,+
Gm15669,ENSMUSG00000085075,1,67831640,67844483,+
Gm56221,ENSMUSG00002074910,1,68012835,68012936,+
Gm15671,ENSMUSG00000087329,1,68063402,68064922,+
Erbb4,ENSMUSG00000062209,1,68071345,69147218,-
Gm25542,ENSMUSG00000080539,1,68424101,68424194,-
Gm16076,ENSMUSG00000087514,1,69131072,69145899,-
Gm28497,ENSMUSG00000099804,1,69480215,69483243,+
Gm29113,ENSMUSG00000100354,1,69529516,69532947,-
Gm29114,ENSMUSG00000101156,1,69553091,69586866,+
Ikzf2,ENSMUSG00000025997,1,69570373,69726404,-
Gm29112,ENSMUSG00000100815,1,69634195,69637681,-
Gm28112,ENSMUSG00000099954,1,69699346,69701220,-
Spag16,ENSMUSG00000053153,1,69866129,70764291,+
Gm23879,ENSMUSG00000080524,1,69994163,69994288,-
Gm23422,ENSMUSG00000075952,1,70635974,70636080,+
Vwc2l,ENSMUSG00000045648,1,70764874,70924556,+
Bard1,ENSMUSG00000026196,1,71066657,71142305,-
Abca12,ENSMUSG00000050296,1,71281435,71454069,-
Atic,ENSMUSG00000026192,1,71596309,71618790,+
Fn1,ENSMUSG00000026193,1,71624679,71692359,-
Apol7d,ENSMUSG00000073652,1,71691996,71702002,+
Gm8883,ENSMUSG00000099707,1,71927035,71930757,+
Gm28818,ENSMUSG00000101211,1,71933225,71956284,-
4933417E11Rik,ENSMUSG00000101848,1,71998157,72044354,-
4930556G22Rik,ENSMUSG00000101764,1,72022840,72077890,-
Gm4319,ENSMUSG00000102123,1,72146314,72161160,-
Mreg,ENSMUSG00000039395,1,72198601,72251466,-
Gm25360,ENSMUSG00000118839,1,72265399,72265589,+
Gm23472,ENSMUSG00000119668,1,72276105,72276295,+
Gm24497,ENSMUSG00000119873,1,72283372,72283562,+
Gm25939,ENSMUSG00000118790,1,72294167,72294357,+
Pecr,ENSMUSG00000026189,1,72298326,72323473,-
Tmem169,ENSMUSG00000026188,1,72323528,72342263,+
Xrcc5,ENSMUSG00000026187,1,72346586,72434111,+
Marchf4,ENSMUSG00000039372,1,72466271,72576089,-
Smarcal1,ENSMUSG00000039354,1,72622410,72672293,+
Gm39662,ENSMUSG00000110712,1,72680347,72682122,+
Ankar,ENSMUSG00000039342,1,72682139,72739738,-
Rpl37a,ENSMUSG00000046330,1,72750449,72752972,+
Igfbp2,ENSMUSG00000039323,1,72863662,72891633,+
Igfbp5,ENSMUSG00000026185,1,72897091,72914043,-
1700027A15Rik,ENSMUSG00000101968,1,73024003,73064666,+
Tnp1,ENSMUSG00000026182,1,73054233,73055068,-
Gm29185,ENSMUSG00000101112,1,73308223,73345519,+
Pinc,ENSMUSG00000099877,1,73429934,73446728,-
D530049I02Rik,ENSMUSG00000101812,1,73438127,73469949,+
C530043A13Rik,ENSMUSG00000100444,1,73561254,73568949,-
Gm29186,ENSMUSG00000100429,1,73568096,73575508,+
6030407O03Rik,ENSMUSG00000100301,1,73657247,73903625,-
Gm29183,ENSMUSG00000101344,1,73789480,73881076,-
Gm56310,ENSMUSG00002076885,1,73802869,73802994,+
Mir6351,ENSMUSG00000098504,1,73894636,73894734,-
Tns1,ENSMUSG00000055322,1,73949390,74163608,-
Rufy4,ENSMUSG00000061815,1,74164700,74187382,+
Cxcr2,ENSMUSG00000026180,1,74193148,74200405,+
Cxcr1,ENSMUSG00000048480,1,74230944,74233790,-
Mir1928,ENSMUSG00000087820,1,74245713,74245779,-
Gm25524,ENSMUSG00000118939,1,74251972,74252078,+
Arpc2,ENSMUSG00000006304,1,74275243,74307368,+
Gpbar1,ENSMUSG00000064272,1,74317709,74318783,+
Aamp,ENSMUSG00000006299,1,74318999,74323897,-
Gm28364,ENSMUSG00000101503,1,74320320,74321025,+
Pnkd,ENSMUSG00000026179,1,74324089,74392853,+
Tmbim1,ENSMUSG00000006301,1,74327406,74344781,-
Gm29358,ENSMUSG00000099931,1,74334762,74338026,+
Catip,ENSMUSG00000073650,1,74401267,74408480,+
Slc11a1,ENSMUSG00000026177,1,74414354,74425221,+
Ctdsp1,ENSMUSG00000026176,1,74430668,74436444,+
Mir26b,ENSMUSG00000065468,1,74433469,74433553,+
Vil1,ENSMUSG00000026175,1,74448535,74474718,+
Usp37,ENSMUSG00000033364,1,74474670,74583443,-
Cnot9,ENSMUSG00000026174,1,74545217,74570001,+
Plcd4,ENSMUSG00000026173,1,74582047,74606953,+
Zfp142,ENSMUSG00000026135,1,74604286,74627405,-
Gm56341,ENSMUSG00002075545,1,74626055,74626131,-
Bcs1l,ENSMUSG00000026172,1,74627448,74631602,+
Rnf25,ENSMUSG00000026171,1,74632907,74640556,-
Stk36,ENSMUSG00000033276,1,74640604,74676053,+
Ttll4,ENSMUSG00000033257,1,74700904,74742889,+
Cyp27a1,ENSMUSG00000026170,1,74752733,74777051,+
Prkag3,ENSMUSG00000006542,1,74778081,74788380,-
Wnt6,ENSMUSG00000033227,1,74811051,74824481,+
Gm29539,ENSMUSG00000099472,1,74814102,74816564,-
Wnt10a,ENSMUSG00000026167,1,74830675,74843338,+
Gm16582,ENSMUSG00000089964,1,74890054,74919112,+
Cdk5r2,ENSMUSG00000090071,1,74894093,74896891,+
Fev,ENSMUSG00000055197,1,74920668,74924578,-
Cryba2,ENSMUSG00000006546,1,74929093,74932302,-
Mir375,ENSMUSG00000065616,1,74939817,74939880,-
Cfap65,ENSMUSG00000047021,1,74941230,74974758,-
Gm15841,ENSMUSG00000089653,1,74941530,74946812,+
Ihh,ENSMUSG00000006538,1,74984474,74990831,-
Nhej1,ENSMUSG00000026162,1,75006298,75101844,-
Slc23a3,ENSMUSG00000026205,1,75102185,75110534,-
Cnppd1,ENSMUSG00000033159,1,75111198,75119355,-
Retreg2,ENSMUSG00000049339,1,75119422,75124557,+
Zfand2b,ENSMUSG00000026197,1,75145290,75148273,+
Abcb6,ENSMUSG00000026198,1,75148361,75157036,-
Gm29253,ENSMUSG00000099519,1,75148375,75161790,-
Atg9a,ENSMUSG00000033124,1,75157504,75168840,-
Ankzf1,ENSMUSG00000026199,1,75168795,75176031,+
Glb1l,ENSMUSG00000026200,1,75174880,75187457,-
Gm56348,ENSMUSG00002076477,1,75186257,75186372,-
Stk16,ENSMUSG00000026201,1,75187482,75192250,+
Tuba4a,ENSMUSG00000026202,1,75190872,75196509,-
A630095N17Rik,ENSMUSG00000096094,1,75196739,75208746,-
Dnajb2,ENSMUSG00000026203,1,75213050,75222336,+
Ptprn,ENSMUSG00000026204,1,75223671,75241146,-
Gm28294,ENSMUSG00000101840,1,75228966,75234071,+
Resp18,ENSMUSG00000033061,1,75248843,75255059,-
Gm28902,ENSMUSG00000100556,1,75249249,75252296,+
Dnpep,ENSMUSG00000026209,1,75284540,75294634,-
Des,ENSMUSG00000026208,1,75336973,75345223,+
Gm15179,ENSMUSG00000085653,1,75344855,75351664,-
Speg,ENSMUSG00000026207,1,75351941,75408964,+
Gm15178,ENSMUSG00000086053,1,75368775,75373007,-
Gmppa,ENSMUSG00000033021,1,75412574,75419823,+
Asic4,ENSMUSG00000033007,1,75427080,75450987,+
Chpf,ENSMUSG00000032997,1,75451213,75455951,-
Obsl1,ENSMUSG00000026211,1,75455954,75483096,-
Tmem198,ENSMUSG00000051703,1,75456176,75462349,+
Inha,ENSMUSG00000032968,1,75483721,75487010,+
Stk11ip,ENSMUSG00000026213,1,75498173,75513979,+
Slc4a3,ENSMUSG00000006576,1,75522910,75538816,+
Gm29065,ENSMUSG00000099996,1,75993295,75995393,-
Gm29069,ENSMUSG00000100827,1,76397329,76505059,+
Gm17751,ENSMUSG00000100553,1,76465770,76478665,+
Mir6343,ENSMUSG00000098611,1,76486197,76486280,+
Gm816,ENSMUSG00000100534,1,76867109,77004429,-
Gm54739,ENSMUSG00002076350,1,77121390,77121483,+
Epha4,ENSMUSG00000026235,1,77343822,77491725,-
Mir6352,ENSMUSG00000099141,1,77473290,77473405,-
Gm28386,ENSMUSG00000101849,1,77491917,77493765,+
Gm26263,ENSMUSG00000065215,1,77874920,77875083,-
Gm28387,ENSMUSG00000102052,1,77919603,77949013,-
Pax3,ENSMUSG00000004872,1,78077904,78173771,-
Sgpp2,ENSMUSG00000032908,1,78286982,78396926,+
Gm28410,ENSMUSG00000099561,1,78302265,78316743,-
Farsb,ENSMUSG00000026245,1,78394612,78465534,-
BC035947,ENSMUSG00000090486,1,78473663,78488795,-
Mogat1,ENSMUSG00000012187,1,78487628,78514810,+
5730419F03Rik,ENSMUSG00000099364,1,78571663,78588078,-
Gm29611,ENSMUSG00000100562,1,78593262,78597882,+
Acsl3,ENSMUSG00000032883,1,78635542,78685460,+
Utp14b,ENSMUSG00000079470,1,78635755,78649229,+
Gm29536,ENSMUSG00000099706,1,78769340,79202228,-
Kcne4,ENSMUSG00000047330,1,78794475,78797745,+
Gm29187,ENSMUSG00000101324,1,78798975,78800369,+
Scg2,ENSMUSG00000050711,1,79412386,79417837,-
Gm24160,ENSMUSG00000077782,1,79491456,79491581,-
Ap1s3,ENSMUSG00000054702,1,79584593,79649689,-
Wdfy1,ENSMUSG00000073643,1,79679979,79753860,-
Mrpl44,ENSMUSG00000026248,1,79753735,79759162,+
Serpine2,ENSMUSG00000026249,1,79771914,79838897,-
Gm23934,ENSMUSG00000118883,1,80113183,80113289,+
9830004L10Rik,ENSMUSG00000099552,1,80162436,80169790,+
Fam124b,ENSMUSG00000043230,1,80176423,80196190,-
2310015K22Rik,ENSMUSG00000101257,1,80202761,80207332,+
Cul3,ENSMUSG00000004364,1,80242640,80318197,-
Gm29125,ENSMUSG00000101722,1,80360539,80363968,+
1700016L21Rik,ENSMUSG00000101483,1,80405912,80457752,+
Gm45261,ENSMUSG00000110100,1,80427314,80439165,-
Dock10,ENSMUSG00000038608,1,80478790,80736244,-
Nyap2,ENSMUSG00000054976,1,81054667,81319479,+
Mir6344,ENSMUSG00000098797,1,82109637,82109740,+
Irs1,ENSMUSG00000055980,1,82210822,82269137,-
Gm9747,ENSMUSG00000022591,1,82210833,82213654,+
Rhbdd1,ENSMUSG00000026142,1,82294173,82423087,+
Gm28940,ENSMUSG00000100786,1,82370214,82380467,-
Gm54921,ENSMUSG00002075724,1,82374418,82374538,-
Col4a4,ENSMUSG00000067158,1,82426144,82564570,-
Col4a3,ENSMUSG00000079465,1,82564642,82699780,+
Gm54925,ENSMUSG00002075966,1,82612734,82612831,+
C430014B12Rik,ENSMUSG00000097564,1,82669649,82702890,-
Mff,ENSMUSG00000026150,1,82702611,82730115,+
Gm28941,ENSMUSG00000101450,1,82717412,82718428,+
Tm4sf20,ENSMUSG00000026149,1,82734370,82746182,-
Gm47791,ENSMUSG00000114299,1,82748545,82748964,-
Gm28942,ENSMUSG00000100170,1,82797556,82798098,+
Gm54947,ENSMUSG00002074851,1,82817167,82817219,+
Agfg1,ENSMUSG00000026159,1,82817204,82878903,+
A030005L19Rik,ENSMUSG00000113880,1,82891046,82891851,+
A030014E15Rik,ENSMUSG00000113973,1,82902638,82903433,+
Gm6217,ENSMUSG00000113846,1,82908292,82909120,-
A030003K21Rik,ENSMUSG00000113084,1,82920280,82921109,-
Gm7544,ENSMUSG00000113925,1,82932907,82933734,-
Gm47955,ENSMUSG00000114011,1,82938007,82938645,+
Gm47959,ENSMUSG00000113097,1,82978269,82979201,+
Slc19a3,ENSMUSG00000038496,1,82990244,83016169,-
Krtap28-10,ENSMUSG00000100190,1,83019245,83020201,-
Gm47969,ENSMUSG00000113267,1,83022653,83023667,+
A030005K14Rik,ENSMUSG00000104423,1,83036007,83037099,-
Krtap28-13,ENSMUSG00000101315,1,83038651,83039642,+
Ccl20,ENSMUSG00000026166,1,83094487,83096888,+
Daw1,ENSMUSG00000053161,1,83137473,83188295,+
Gm55129,ENSMUSG00002075005,1,83194392,83194512,-
Sphkap,ENSMUSG00000026163,1,83231860,83385921,-
4933436I20Rik,ENSMUSG00000100580,1,83637271,83889365,-
Gm55143,ENSMUSG00002076780,1,83773633,83773753,+
Gm24555,ENSMUSG00000077736,1,83899639,83899762,+
Pid1,ENSMUSG00000045658,1,84014017,84341901,-
Mir6353,ENSMUSG00000098851,1,84196570,84196682,-
Dner,ENSMUSG00000036766,1,84347560,84673942,-
Mir5126,ENSMUSG00000093254,1,84673560,84673636,+
Trip12,ENSMUSG00000026219,1,84698910,84818237,-
Fbxo36,ENSMUSG00000073633,1,84817562,84878208,+
Slc16a14,ENSMUSG00000026220,1,84883619,84912855,-
Gm15433,ENSMUSG00000118590,1,84936703,84942293,+
C130026I21Rik,ENSMUSG00000052477,1,84970411,85248287,-
Gm55239,ENSMUSG00002076475,1,84990088,84990167,+
Gm7582,ENSMUSG00000118640,1,85005675,85006565,-
A530032D15Rik,ENSMUSG00000089844,1,85060790,85087574,-
Gm10553,ENSMUSG00000073631,1,85077233,85078795,+
A530040E14Rik,ENSMUSG00000072109,1,85083667,85091756,+
Gm7609,ENSMUSG00000079457,1,85177334,85191507,+
Gm16028,ENSMUSG00000090252,1,85224572,85233186,+
Gm2619,ENSMUSG00000091199,1,85286380,85305006,-
Gm16025,ENSMUSG00000089652,1,85304450,85320336,+
Gm52955,ENSMUSG00000118591,1,85411973,85412863,-
Gm16092,ENSMUSG00000089714,1,85438854,85454882,-
Gm7592,ENSMUSG00000118607,1,85454323,85479899,+
G530012D18Rik,ENSMUSG00000094127,1,85503397,85505016,+
Sp110,ENSMUSG00000070034,1,85504620,85526538,-
Gm16094,ENSMUSG00000090103,1,85527007,85527560,+
Sp140,ENSMUSG00000070031,1,85528099,85572758,+
Gm10552,ENSMUSG00000073628,1,85531806,85539617,-
Gm17017,ENSMUSG00000090246,1,85568943,85578306,-
Sp100,ENSMUSG00000026222,1,85577709,85637719,+
Gm55351,ENSMUSG00002075189,1,85602603,85602706,+
A630001G21Rik,ENSMUSG00000052760,1,85644804,85706364,-
Mir8096,ENSMUSG00000098634,1,85679669,85679795,+
Gm55355,ENSMUSG00002076791,1,85691515,85691592,+
9930111H07Rik,ENSMUSG00000100217,1,85702992,85712415,+
Cab39,ENSMUSG00000036707,1,85721162,85779297,+
Itm2c,ENSMUSG00000026223,1,85822002,85836396,+
4933407L21Rik,ENSMUSG00000026224,1,85856204,85868346,+
Gm28884,ENSMUSG00000099767,1,85860968,85865053,-
Gpr55,ENSMUSG00000049608,1,85866039,85888729,-
Gm28100,ENSMUSG00000100108,1,85900087,85914639,-
Spata3,ENSMUSG00000026226,1,85944538,85957680,+
2810459M11Rik,ENSMUSG00000026227,1,85973585,85983178,+
Psmd1,ENSMUSG00000026229,1,85992109,86066873,+
Gm22786,ENSMUSG00000077274,1,86015023,86015144,+
Htr2b,ENSMUSG00000026228,1,86026748,86039692,-
Gm21972,ENSMUSG00000094638,1,86061359,86090510,+
Armc9,ENSMUSG00000062590,1,86082502,86206006,+
Gm16341,ENSMUSG00000087538,1,86203231,86229097,-
B3gnt7,ENSMUSG00000079445,1,86230554,86235027,+
Gm28626,ENSMUSG00000099644,1,86230917,86231781,-
Ncl,ENSMUSG00000026234,1,86272441,86287122,-
Snora75,ENSMUSG00000064837,1,86278891,86279023,-
Mir3535,ENSMUSG00000104627,1,86279703,86279849,-
Gm55462,ENSMUSG00002076827,1,86279730,86279809,-
Snord82,ENSMUSG00000064823,1,86283983,86284052,-
C130036L24Rik,ENSMUSG00000073627,1,86287296,86301513,+
Nmur1,ENSMUSG00000026237,1,86314025,86353950,-
Tex44,ENSMUSG00000036574,1,86354051,86355774,+
Ptma,ENSMUSG00000026238,1,86454448,86458434,+
Pde6d,ENSMUSG00000026239,1,86470716,86510351,-
Cops7b,ENSMUSG00000026240,1,86510626,86537097,+
Gm55476,ENSMUSG00002075077,1,86565274,86565330,-
Nppc,ENSMUSG00000026241,1,86594013,86598293,-
Dis3l2,ENSMUSG00000053333,1,86631530,86977817,+
Gm29055,ENSMUSG00000100768,1,86702541,86704250,+
Gm28375,ENSMUSG00000099401,1,86857109,86985318,-
Gm29371,ENSMUSG00000101625,1,87007893,87024140,+
Alppl2,ENSMUSG00000026246,1,87014416,87017650,-
Alpi,ENSMUSG00000079440,1,87025724,87029328,-
Akp3,ENSMUSG00000036500,1,87052695,87055634,+
Gm29374,ENSMUSG00000099839,1,87070596,87074705,-
Ecel1,ENSMUSG00000026247,1,87075377,87084243,-
Prss56,ENSMUSG00000036480,1,87111035,87116127,+
Chrnd,ENSMUSG00000026251,1,87118329,87127792,+
Chrng,ENSMUSG00000026253,1,87132379,87140416,+
Eif4e2,ENSMUSG00000026254,1,87141636,87168210,+
Gm26187,ENSMUSG00000088318,1,87178870,87178970,+
Efhd1,ENSMUSG00000026255,1,87192085,87238561,+
Efhd1os,ENSMUSG00000089821,1,87192203,87192896,-
Gigyf2,ENSMUSG00000048000,1,87254720,87378518,+
Gm22549,ENSMUSG00000119117,1,87269177,87269283,-
Kcnj13,ENSMUSG00000079436,1,87314085,87322451,-
Gm55682,ENSMUSG00002076368,1,87342977,87343071,-
Snorc,ENSMUSG00000026258,1,87397993,87403204,+
Ngef,ENSMUSG00000026259,1,87404556,87501592,-
Neu2,ENSMUSG00000079434,1,87437611,87525567,+
Inpp5d,ENSMUSG00000026288,1,87548034,87648229,+
Atg16l1,ENSMUSG00000026289,1,87683592,87720150,+
Sag,ENSMUSG00000056055,1,87731402,87772880,+
Dgkd,ENSMUSG00000070738,1,87781009,87872902,+
Gm19582,ENSMUSG00000101942,1,87781069,87782021,-
Usp40,ENSMUSG00000005501,1,87872841,87936273,-
Gm55888,ENSMUSG00002075025,1,87943646,87943755,+
Ugt1a10,ENSMUSG00000090165,1,87983110,88146726,+
Gm20528,ENSMUSG00000092220,1,87983115,88146306,-
Ugt1a9,ENSMUSG00000090175,1,87998522,88146719,+
Ugt1a8,ENSMUSG00000089675,1,88015535,88146726,+
Ugt1a7c,ENSMUSG00000090124,1,88022784,88147724,+
Ugt1a6b,ENSMUSG00000090145,1,88030974,88146725,+
Ugt1a6a,ENSMUSG00000054545,1,88062531,88146719,+
Ugt1a5,ENSMUSG00000089943,1,88093734,88146719,+
Ugt1a2,ENSMUSG00000090171,1,88128323,88146719,+
Dnajb3,ENSMUSG00000081984,1,88132454,88133504,-
Ugt1a1,ENSMUSG00000089960,1,88139681,88146719,+
Mroh2a,ENSMUSG00000079429,1,88154708,88190011,+
