gene_symbol,ensembl_id,chr,start,end,strand
SLC30A2,ENSG00000158014,1,26037252,26046136,-
TRIM63,ENSG00000158022,1,26051301,26068436,-
PDIK1L,ENSG00000175087,1,26111157,26125555,+
FAM110D,ENSG00000197245,1,26159047,26163962,+
C1orf232,ENSG00000282872,1,26164101,26168963,-
ZNF593OS,ENSG00000236782,1,26169516,26171832,-
ZNF593,ENSG00000142684,1,26169908,26170873,+
CNKSR1,ENSG00000142675,1,26177476,26189884,+
CATSPER4,ENSG00000188782,1,26190561,26202968,+
CEP85,ENSG00000130695,1,26233669,26278814,+
SH3BGRL3,ENSG00000142669,1,26280057,26281522,+
UBXN11,ENSG00000158062,1,26281328,26318363,-
CD52,ENSG00000169442,1,26317958,26320523,+
CRYBG2,ENSG00000176092,1,26321698,26360080,-
ZNF683,ENSG00000176083,1,26361634,26374522,-
LIN28A,ENSG00000131914,1,26410817,26429728,+
DHDDS-AS1,ENSG00000225891,1,26429548,26473892,-
DHDDS,ENSG00000117682,1,26432282,26471322,+
HMGN2,ENSG00000198830,1,26472013,26478209,+
RPS6KA1,ENSG00000117676,1,26529756,26575030,+
MIR1976,ENSG00000238705,1,26554542,26554593,+
RNU7-29P,ENSG00000252429,1,26602369,26602432,-
ARID1A,ENSG00000117713,1,26693236,26782104,+
PIGV,ENSG00000060642,1,26787054,26800659,+
ZDHHC18,ENSG00000204160,1,26826688,26857604,+
SFN,ENSG00000175793,1,26863149,26864456,+
GPN2,ENSG00000142751,1,26876132,26890283,-
GPN2-AS1,ENSG00000226698,1,26876133,26878245,+
GPATCH3,ENSG00000198746,1,26890488,26900467,-
NUDC,ENSG00000090273,1,26900238,26946885,+
NR0B2,ENSG00000131910,1,26911489,26913975,-
KDF1,ENSG00000175707,1,26949556,26960788,-
TRNP1,ENSG00000253368,1,26993692,27001912,+
TENT5B,ENSG00000158246,1,27005020,27012850,-
SLC9A1,ENSG00000090020,1,27098809,27166981,-
WDTC1-DT,ENSG00000224311,1,27229106,27234514,-
WDTC1,ENSG00000142784,1,27233776,27308711,+
TMEM222,ENSG00000186501,1,27322139,27336401,+
RNU6-48P,ENSG00000206888,1,27325219,27325325,+
SYTL1,ENSG00000142765,1,27342009,27353937,+
MAP3K6,ENSG00000142733,1,27355180,27366972,-
FCN3,ENSG00000142748,1,27369108,27374854,-
CD164L2,ENSG00000174950,1,27379176,27383333,-
GPR3,ENSG00000181773,1,27392622,27395814,+
WASF2,ENSG00000158195,1,27404226,27490308,-
AHDC1,ENSG00000126705,1,27534035,27604431,-
FGR,ENSG00000000938,1,27612064,27635565,-
LINC02574,ENSG00000233975,1,27660327,27666279,-
IFI6,ENSG00000126709,1,27666064,27672212,-
RNU6-949P,ENSG00000206767,1,27675603,27675709,-
RNU6-424P,ENSG00000207095,1,27693731,27693835,+
FAM76A,ENSG00000009780,1,27725961,27763116,+
STX12,ENSG00000117758,1,27773195,27824443,+
RNU6-1245P,ENSG00000223062,1,27824538,27824643,+
PPP1R8,ENSG00000117751,1,27830782,27851676,+
THEMIS2,ENSG00000130775,1,27872543,27886685,+
RPA2,ENSG00000117748,1,27891524,27914746,-
SMPDL3B,ENSG00000130768,1,27935000,27959157,+
XKR8,ENSG00000158156,1,27959588,27968093,+
EYA3,ENSG00000158161,1,27970344,28088731,-
RNU6-176P,ENSG00000253005,1,28142737,28142841,-
PTAFR,ENSG00000169403,1,28147166,28194083,-
DNAJC8,ENSG00000126698,1,28199456,28233032,-
ATP5IF1,ENSG00000130770,1,28236084,28246906,+
SESN2,ENSG00000130766,1,28259473,28282491,+
MED18,ENSG00000130772,1,28329002,28335965,+
PHACTR4,ENSG00000204138,1,28369563,28500364,+
RNU6ATAC27P,ENSG00000221216,1,28481362,28481480,+
RCC1,ENSG00000180198,1,28505943,28539300,+
SNHG3,ENSG00000242125,1,28505980,28510892,+
SNORA73A,ENSG00000274266,1,28507366,28507571,+
SNORA73B,ENSG00000200087,1,28508559,28508762,+
TRNAU1AP,ENSG00000180098,1,28553001,28578545,+
SNHG12,ENSG00000197989,1,28578536,28583132,-
SNORD99,ENSG00000221539,1,28578749,28578822,-
SNORA61,ENSG00000278274,1,28579764,28579893,-
SNORA44,ENSG00000273544,1,28580381,28580512,-
SNORA16A,ENSG00000280498,1,28580920,28581054,-
SNORA16A,ENSG00000274582,1,28580920,28581056,-
TAF12,ENSG00000120656,1,28587829,28648364,-
RAB42,ENSG00000188060,1,28592200,28595449,+
TAF12-DT,ENSG00000229388,1,28643159,28648829,+
RNU11,ENSG00000274978,1,28648600,28648734,+
GMEB1,ENSG00000162419,1,28668280,28719353,+
YTHDF2,ENSG00000198492,1,28736621,28769784,+
OPRD1,ENSG00000116329,1,28812170,28871267,+
EPB41,ENSG00000159023,1,28887091,29120046,+
TMEM200B,ENSG00000253304,1,29119429,29123918,-
SRSF4,ENSG00000116350,1,29147743,29181922,-
MECR,ENSG00000116353,1,29192657,29230945,-
PTPRU,ENSG00000060656,1,29236505,29326813,+
LINC01756,ENSG00000230523,1,29329620,29350114,-
LINC01648,ENSG00000233399,1,30013952,30037612,-
MATN1,ENSG00000162510,1,30711277,30723585,-
MATN1-AS1,ENSG00000186056,1,30718504,30726846,+
LAPTM5,ENSG00000162511,1,30732465,30757855,-
MIR4420,ENSG00000264773,1,30739156,30739232,-
LINC01778,ENSG00000223382,1,30824000,30834864,+
SDC3,ENSG00000162512,1,30869466,30908810,-
PUM1,ENSG00000134644,1,30931505,31065991,-
NKAIN1,ENSG00000084628,1,31179344,31239966,-
SNRNP40,ENSG00000060688,1,31259568,31296788,-
ZCCHC17,ENSG00000121766,1,31296982,31365527,+
FABP3,ENSG00000121769,1,31364010,31376850,-
SERINC2,ENSG00000168528,1,31409565,31434680,+
RNU6-40P,ENSG00000206981,1,31497577,31497683,-
LDC1P,ENSG00000293391,1,31500085,31508566,+
LINC01226,ENSG00000284543,1,31506209,31583306,+
TINAGL1,ENSG00000142910,1,31576485,31587689,+
HCRTR1,ENSG00000121764,1,31617660,31632518,+
PEF1,ENSG00000162517,1,31629866,31644896,-
PEF1-AS1,ENSG00000235790,1,31642599,31660162,+
COL16A1,ENSG00000084636,1,31652260,31704319,-
ADGRB2,ENSG00000121753,1,31727117,31764893,-
MIR4254,ENSG00000266580,1,31758660,31758735,-
SPOCD1,ENSG00000134668,1,31790422,31816022,-
PTP4A2,ENSG00000184007,1,31906421,31944856,-
KHDRBS1,ENSG00000121774,1,32013687,32060850,+
TMEM39B,ENSG00000121775,1,32072031,32102866,+
MIR5585,ENSG00000266203,1,32086949,32087007,+
KPNA6,ENSG00000025800,1,32108056,32176563,+
TXLNA,ENSG00000084652,1,32178097,32198299,+
CCDC28B,ENSG00000160050,1,32200383,32205453,+
IQCC-AS1,ENSG00000224066,1,32204769,32206814,-
IQCC,ENSG00000160051,1,32205648,32208688,+
DCDC2B,ENSG00000222046,1,32209079,32216196,+
TMEM234,ENSG00000160055,1,32214472,32222359,-
EIF3I,ENSG00000084623,1,32221077,32245397,+
MTMR9LP,ENSG00000291132,1,32223618,32241824,-
FAM167B,ENSG00000183615,1,32247222,32248856,+
LCK,ENSG00000182866,1,32251244,32286170,+
HDAC1,ENSG00000116478,1,32291921,32333635,+
MARCKSL1,ENSG00000175130,1,32333827,32336233,-
TSSK3,ENSG00000162526,1,32351521,32364312,+
FAM229A,ENSG00000225828,1,32361270,32364278,-
BSDC1,ENSG00000160058,1,32364633,32394731,-
ZBTB8B,ENSG00000273274,1,32465050,32496686,+
ZBTB8A,ENSG00000160062,1,32539142,32605941,+
ZBTB8OS,ENSG00000176261,1,32600172,32650969,-
RBBP4,ENSG00000162521,1,32651142,32686211,+
SYNC,ENSG00000162520,1,32679906,32703596,-
NHSL3,ENSG00000162522,1,32741696,32774970,+
YARS1,ENSG00000134684,1,32775237,32818031,-
S100PBP,ENSG00000116497,1,32816408,32858879,+
FNDC5,ENSG00000160097,1,32862268,32872482,-
HPCA,ENSG00000121905,1,32881498,32898441,+
TMEM54,ENSG00000121900,1,32894593,32901440,-
RNF19B,ENSG00000116514,1,32929036,32964915,-
AK2,ENSG00000004455,1,33007986,33080996,-
AZIN2,ENSG00000142920,1,33081104,33123492,+
TRIM62,ENSG00000116525,1,33145399,33182059,-
ZNF362,ENSG00000160094,1,33256359,33300719,+
A3GALT2,ENSG00000184389,1,33306766,33321098,-
PHC2,ENSG00000134686,1,33323623,33431095,-
MIR3605,ENSG00000284154,1,33332393,33332492,-
PHC2-AS1,ENSG00000233246,1,33350022,33363247,+
ZSCAN20,ENSG00000121903,1,33472597,33501643,+
CSMD2,ENSG00000121904,1,33513998,34165842,-
HMGB4,ENSG00000176256,1,33860475,33864791,+
CSMD2-AS1,ENSG00000231163,1,33868953,33893726,+
C1orf94,ENSG00000142698,1,34166883,34219131,+
MIR552,ENSG00000207941,1,34669599,34669694,-
SMIM12,ENSG00000163866,1,34712737,34859805,-
GJB5,ENSG00000189280,1,34755034,34758512,+
GJB4,ENSG00000189433,1,34759740,34763724,+
GJB3,ENSG00000188910,1,34781214,34786369,+
GJA4,ENSG00000187513,1,34792997,34795756,+
DLGAP3,ENSG00000116544,1,34865436,34929650,-
TMEM35B,ENSG00000243749,1,34981380,34985347,-
ZMYM6,ENSG00000163867,1,34986144,35031951,-
ZMYM1,ENSG00000197056,1,35032172,35118818,+
SFPQ,ENSG00000116560,1,35176378,35193446,-
ZMYM4,ENSG00000146463,1,35268667,35422058,+
ZMYM4-AS1,ENSG00000227409,1,35358822,35366077,-
KIAA0319L,ENSG00000142687,1,35393883,35557950,-
NCDN,ENSG00000020129,1,35557456,35567274,+
TFAP2E-AS1,ENSG00000239636,1,35569807,35577808,-
TFAP2E,ENSG00000116819,1,35573314,35595328,+
PSMB2,ENSG00000126067,1,35599541,35641526,-
C1orf216,ENSG00000142686,1,35713875,35718894,-
CLSPN,ENSG00000092853,1,35720218,35770002,-
CLSPN-AS1,ENSG00000232335,1,35739389,35743576,+
CLSPN-DT,ENSG00000302368,1,35770087,35806944,+
AGO4,ENSG00000134698,1,35808016,35857890,+
AGO1,ENSG00000092847,1,35869808,35930532,+
AGO3,ENSG00000126070,1,35930696,36072500,+
TEKT2,ENSG00000092850,1,36084094,36088278,+
ADPRS,ENSG00000116863,1,36088878,36093932,+
COL8A2,ENSG00000171812,1,36095239,36125222,-
TRAPPC3,ENSG00000054116,1,36136570,36156053,-
MAP7D1,ENSG00000116871,1,36155579,36180849,+
THRAP3,ENSG00000054118,1,36224392,36305376,+
SH3D21,ENSG00000214193,1,36306368,36329340,+
EVA1B,ENSG00000142694,1,36322030,36324154,-
STK40,ENSG00000196182,1,36339620,36385927,-
LSM10,ENSG00000181817,1,36391238,36397945,-
RNU4-27P,ENSG00000222821,1,36402721,36402859,-
OSCP1,ENSG00000116885,1,36415827,36450451,-
SNORA63C,ENSG00000201448,1,36418450,36418578,-
MRPS15,ENSG00000116898,1,36455718,36464418,-
CSF3R,ENSG00000119535,1,36465669,36483322,-
GRIK3,ENSG00000163873,1,36795527,37034515,-
MIR4255,ENSG00000264698,1,37161563,37161634,+
RNU6-636P,ENSG00000207328,1,37203610,37203716,+
LITATS1,ENSG00000233621,1,37333698,37474432,-
ZC3H12A,ENSG00000163874,1,37474496,37484379,+
MIR6732,ENSG00000283724,1,37480230,37480289,+
MEAF6,ENSG00000163875,1,37489993,37514806,-
MIR5581,ENSG00000263675,1,37500935,37500994,-
SNIP1,ENSG00000163877,1,37534449,37554293,-
DNALI1,ENSG00000163879,1,37556919,37566857,+
GNL2,ENSG00000134697,1,37566815,37595955,-
RSPO1,ENSG00000169218,1,37610802,37635604,-
AIRIM,ENSG00000116922,1,37681570,37692296,-
CDCA8,ENSG00000134690,1,37692481,37709719,+
EPHA10,ENSG00000183317,1,37713880,37765133,-
MANEAL,ENSG00000185090,1,37793847,37804557,+
YRDC,ENSG00000196449,1,37802945,37808208,-
C1orf122,ENSG00000197982,1,37806979,37809454,+
MTF1,ENSG00000188786,1,37809574,37859614,-
INPP5B,ENSG00000204084,1,37860696,37947077,-
INPP5B-AS1,ENSG00000230955,1,37860697,37861580,+
RNU6-584P,ENSG00000222282,1,37885023,37885117,+
SF3A3,ENSG00000183431,1,37956975,37990517,-
RNU6-510P,ENSG00000212541,1,37991462,37991569,+
FHL3,ENSG00000183386,1,37994394,38006380,-
UTP11,ENSG00000183520,1,38009111,38024820,+
MIR3659HG,ENSG00000224592,1,38031125,38119530,+
POU3F1,ENSG00000185668,1,38043829,38046793,-
MIR3659,ENSG00000265596,1,38089231,38089329,+
LINC02786,ENSG00000284623,1,38129453,38141598,-
LINC01343,ENSG00000237290,1,38209034,38214806,-
RNU6-753P,ENSG00000200796,1,38396659,38396765,+
LINC01685,ENSG00000238063,1,38474825,38516520,+
RRAGC,ENSG00000116954,1,38838198,38859772,-
RRAGC-DT,ENSG00000228436,1,38859886,38965038,+
MYCBP,ENSG00000214114,1,38862493,38873378,-
GJA9,ENSG00000131233,1,38874069,38881587,-
RHBDL2,ENSG00000158315,1,38885807,38941830,-
RNU6-605P,ENSG00000199963,1,38926870,38926977,+
AKIRIN1,ENSG00000174574,1,38991272,39006059,+
NDUFS5,ENSG00000168653,1,39026318,39034636,+
MACF1,ENSG00000127603,1,39081316,39487177,+
RNU6-608P,ENSG00000206654,1,39120940,39121043,-
BMP8A,ENSG00000183682,1,39491069,39529869,+
PABPC4,ENSG00000090621,1,39560709,39576868,-
PABPC4-AS1,ENSG00000228060,1,39565034,39573860,+
SNORA55,ENSG00000201457,1,39567374,39567508,-
HEYL,ENSG00000163909,1,39623435,39639643,-
NT5C1A,ENSG00000116981,1,39651229,39673328,-
HPCAL4,ENSG00000116983,1,39678648,39691485,-
PPIE,ENSG00000084072,1,39692182,39763914,+
RNU7-121P,ENSG00000252413,1,39723566,39723627,-
BMP8B,ENSG00000116985,1,39757182,39788865,-
OXCT2,ENSG00000198754,1,39769523,39771348,-
BMP8B-AS1,ENSG00000285905,1,39779969,39781418,+
LINC02811,ENSG00000284678,1,39801414,39817464,-
TRIT1,ENSG00000043514,1,39838110,39883511,-
MYCL-AS1,ENSG00000236546,1,39882860,39899103,+
MYCL,ENSG00000116990,1,39895428,39902256,-
MFSD2A,ENSG00000168389,1,39955112,39969968,+
CAP1,ENSG00000131236,1,40039735,40072767,+
PPT1,ENSG00000131238,1,40072710,40097267,-
RLF,ENSG00000117000,1,40161387,40240921,+
RNU6-1237P,ENSG00000207508,1,40177843,40177949,+
TMCO2,ENSG00000188800,1,40245947,40251684,+
ZMPSTE24-DT,ENSG00000259943,1,40256333,40257994,-
ZMPSTE24,ENSG00000084073,1,40258041,40294180,+
COL9A2,ENSG00000049089,1,40300487,40317813,-
SMAP2,ENSG00000084070,1,40344850,40423326,+
ZFP69B-DT,ENSG00000284677,1,40436199,40450039,-
ZFP69B,ENSG00000187801,1,40450053,40464142,+
ZFP69,ENSG00000187815,1,40477233,40496530,+
EXO5-DT,ENSG00000238287,1,40486789,40508720,-
EXO5,ENSG00000164002,1,40508441,40517724,+
ZNF684,ENSG00000117010,1,40531573,40548168,+
RIMS3,ENSG00000117016,1,40620679,40665690,-
NFYC-AS1,ENSG00000272145,1,40669089,40692086,-
NFYC,ENSG00000066136,1,40691570,40771606,+
MIR30E,ENSG00000198974,1,40754355,40754446,+
MIR30C1,ENSG00000207962,1,40757284,40757372,+
KCNQ4,ENSG00000117013,1,40783675,40840452,+
CITED4,ENSG00000179862,1,40861054,40862363,-
CTPS1,ENSG00000171793,1,40979300,41012565,+
SLFNL1-AS1,ENSG00000281207,1,41014590,41043890,+
SLFNL1,ENSG00000171790,1,41015589,41024551,-
SCMH1,ENSG00000010803,1,41027202,41242306,-
SCMH1-DT,ENSG00000235358,1,41241772,41338644,+
FOXO6,ENSG00000204060,1,41361922,41383590,+
FOXO6-AS1,ENSG00000229901,1,41375004,41375669,-
EDN2,ENSG00000127129,1,41478774,41484686,-
HIVEP3,ENSG00000127124,1,41506365,42035925,-
GUCA2B,ENSG00000044012,1,42153410,42155820,+
GUCA2A,ENSG00000197273,1,42162690,42164745,-
FOXJ3,ENSG00000198815,1,42176535,42335913,-
RIMKLA,ENSG00000177181,1,42380792,42424232,+
ZMYND12,ENSG00000066185,1,42430329,42456253,-
PPCS,ENSG00000127125,1,42456117,42473385,+
CCDC30,ENSG00000186409,1,42463221,42657190,+
RNU6-536P,ENSG00000200254,1,42569033,42569139,+
PPIH,ENSG00000171960,1,42658185,42676758,+
YBX1,ENSG00000065978,1,42682408,42703805,+
CLDN19,ENSG00000164007,1,42733093,42740254,-
P3H1,ENSG00000117385,1,42746335,42767084,-
C1orf50,ENSG00000164008,1,42767245,42779491,+
TMEM269-DT,ENSG00000293683,1,42775813,42784895,-
TMEM269,ENSG00000274386,1,42784991,42816619,+
SVBP,ENSG00000177868,1,42807040,42817397,-
ERMAP,ENSG00000164010,1,42817078,42845907,+
ZNF691-DT,ENSG00000228192,1,42832522,42891484,-
ZNF691,ENSG00000164011,1,42846573,42852477,+
SLC2A1,ENSG00000117394,1,42925353,42958893,-
SLC2A1-DT,ENSG00000227533,1,42959028,42996814,+
RNU6-880P,ENSG00000207256,1,42991438,42991544,+
CFAP144,ENSG00000186973,1,43145153,43156396,+
EBNA1BP2,ENSG00000117395,1,43164175,43270936,-
MIR6733,ENSG00000284410,1,43171652,43171712,-
CFAP57,ENSG00000243710,1,43172330,43254358,+
TMEM125,ENSG00000179178,1,43269979,43274007,+
C1orf210,ENSG00000253313,1,43281866,43285908,-
TIE1,ENSG00000066056,1,43300971,43323108,+
MPL,ENSG00000117400,1,43337808,43354466,+
CDC20-DT,ENSG00000234694,1,43351247,43358861,-
CDC20,ENSG00000117399,1,43358928,43363207,+
ELOVL1,ENSG00000066322,1,43363396,43368075,-
MIR6734,ENSG00000283836,1,43364648,43364715,-
MED8-AS1,ENSG00000229431,1,43367478,43389155,+
MED8,ENSG00000159479,1,43383917,43389808,-
SZT2,ENSG00000198198,1,43389882,43454247,+
SZT2-AS1,ENSG00000229372,1,43447776,43448644,-
MIR6735,ENSG00000274975,1,43448539,43448611,+
HYI,ENSG00000178922,1,43450607,43453999,-
HYI-AS1,ENSG00000229348,1,43453927,43456995,+
PTPRF,ENSG00000142949,1,43525086,43626579,+
KDM4A,ENSG00000066135,1,43649256,43705518,+
KDM4A-AS1,ENSG00000236200,1,43685123,43708138,-
ST3GAL3,ENSG00000126091,1,43705824,43931167,+
ST3GAL3-AS1,ENSG00000229444,1,43708983,43727343,-
MIR6079,ENSG00000283477,1,43838622,43838683,+
ARTN,ENSG00000117407,1,43933320,43937244,+
LINC02918,ENSG00000237950,1,43937896,43946659,-
IPO13,ENSG00000117408,1,43946830,43968024,+
DPH2,ENSG00000132768,1,43969978,43973373,+
ATP6V0B,ENSG00000117410,1,43974487,43978295,+
B4GALT2,ENSG00000117411,1,43978943,43991173,+
CCDC24,ENSG00000159214,1,43991359,43996529,+
SLC6A9,ENSG00000196517,1,43991500,44031467,-
KLF17,ENSG00000171872,1,44118821,44135140,+
KLF18,ENSG00000283039,1,44137821,44141631,-
DMAP1,ENSG00000178028,1,44213427,44220681,+
ERI3,ENSG00000117419,1,44221070,44355267,-
ERI3-IT1,ENSG00000233602,1,44243408,44244273,-
RNU6-369P,ENSG00000199385,1,44390722,44390823,+
RNF220,ENSG00000187147,1,44405185,44651724,+
MIR5584,ENSG00000263381,1,44545493,44545552,+
TMEM53,ENSG00000126106,1,44635238,44674481,-
ARMH1,ENSG00000198520,1,44674692,44725591,+
RNU5F-1,ENSG00000199377,1,44721785,44721902,-
RNU5D-1,ENSG00000200169,1,44731069,44731170,-
KIF2C,ENSG00000142945,1,44739817,44767767,+
RPS8,ENSG00000142937,1,44775251,44778779,+
SNORD55,ENSG00000264294,1,44775864,44775943,+
SNORD46,ENSG00000200913,1,44776490,44776593,+
SNORD38A,ENSG00000202031,1,44777843,44777912,+
SNORD38B,ENSG00000207421,1,44778390,44778456,+
SNORD38B,ENSG00000281859,1,44778390,44778458,+
BEST4,ENSG00000142959,1,44781836,44791550,-
PLK3,ENSG00000173846,1,44800346,44805995,+
DYNLT4,ENSG00000188396,1,44805888,44807417,-
BTBD19,ENSG00000222009,1,44808523,44817381,+
PTCH2,ENSG00000117425,1,44819154,44843253,-
RNU5E-6P,ENSG00000202444,1,44819883,44819997,-
EIF2B3,ENSG00000070785,1,44850522,44986722,-
HECTD3,ENSG00000126107,1,45002540,45011369,-
UROD,ENSG00000126088,1,45010950,45015575,+
ZSWIM5,ENSG00000162415,1,45016395,45306209,-
LINC01144,ENSG00000281912,1,45303910,45305619,+
HPDL,ENSG00000186603,1,45326895,45328710,+
MUTYH,ENSG00000132781,1,45329163,45340893,-
TOE1,ENSG00000132773,1,45340012,45343976,+
TESK2,ENSG00000070759,1,45343877,45491203,-
CCDC163,ENSG00000280670,1,45493866,45500163,-
MMACHC,ENSG00000132763,1,45500300,45513382,+
PRDX1,ENSG00000117450,1,45510914,45542816,-
AKR1A1,ENSG00000117448,1,45550475,45570051,+
NASP,ENSG00000132780,1,45583581,45618905,+
CCDC17,ENSG00000159588,1,45620044,45624058,-
GPBP1L1,ENSG00000159592,1,45627284,45688408,-
TMEM69,ENSG00000159596,1,45688149,45694443,+
IPP,ENSG00000197429,1,45694324,45750653,-
MAST2,ENSG00000086015,1,45786987,46036228,+
PIK3R3,ENSG00000117461,1,46040140,46133338,-
P3R3URF-PIK3R3,ENSG00000278139,1,46043661,46176488,-
TSPAN1,ENSG00000117472,1,46173794,46185968,+
P3R3URF,ENSG00000250719,1,46175486,46176488,-
POMGNT1,ENSG00000085998,1,46188681,46220305,-
LURAP1,ENSG00000171357,1,46203334,46221256,+
RAD54L,ENSG00000085999,1,46246461,46278482,+
LRRC41,ENSG00000132128,1,46261196,46303616,-
UQCRH,ENSG00000173660,1,46300900,46316796,+
NSUN4,ENSG00000117481,1,46340719,46369218,+
FAAH,ENSG00000117480,1,46394265,46415754,+
LINC01398,ENSG00000224863,1,46446600,46451317,-
DMBX1,ENSG00000197587,1,46489822,46516218,+
TMEM275,ENSG00000282881,1,46532166,46544566,-
MKNK1-AS1,ENSG00000269956,1,46538611,46570255,+
KNCN,ENSG00000162456,1,46545641,46551647,-
MKNK1,ENSG00000079277,1,46557407,46616843,-
MOB3C,ENSG00000142961,1,46607719,46616862,-
ATPAF1,ENSG00000123472,1,46632071,46673867,-
TEX38,ENSG00000186118,1,46668855,46673594,+
EFCAB14-AS1,ENSG00000228237,1,46674036,46692098,+
EFCAB14,ENSG00000159658,1,46674659,46719146,-
CYP4B1,ENSG00000142973,1,46757838,46819413,+
CYP4Z2P,ENSG00000290456,1,46843095,46900437,-
CYP4A11,ENSG00000187048,1,46928862,46941594,-
CYP4X1,ENSG00000186377,1,47023666,47050751,+
CYP4Z1,ENSG00000186160,1,47067231,47118318,+
CYP4A22-AS1,ENSG00000225506,1,47096653,47181087,-
CYP4A22,ENSG00000162365,1,47137419,47149742,+
LINC00853,ENSG00000224805,1,47179250,47180613,+
PDZK1IP1,ENSG00000162366,1,47183582,47191398,-
TAL1,ENSG00000162367,1,47216290,47232225,-
STIL,ENSG00000123473,1,47250139,47314892,-
CMPK1,ENSG00000162368,1,47333790,47394866,+
LINC01389,ENSG00000225762,1,47380733,47433569,-
FOXE3,ENSG00000186790,1,47416285,47418052,+
FOXD2-AS1,ENSG00000237424,1,47432133,47434641,-
FOXD2,ENSG00000186564,1,47438044,47440691,+
LINC01738,ENSG00000227947,1,47687725,47704029,+
TRABD2B,ENSG00000269113,1,47760528,47997385,-
LINC02794,ENSG00000226133,1,48050659,48091736,+
SLC5A9,ENSG00000117834,1,48222685,48248644,+
SPATA6,ENSG00000132122,1,48295373,48472279,-
RNU6-723P,ENSG00000206700,1,48344209,48344315,+
RNU4-61P,ENSG00000223175,1,48447936,48448042,+
AGBL4,ENSG00000186094,1,48532854,50023954,-
BEND5,ENSG00000162373,1,48727519,48776969,-
AGBL4-AS1,ENSG00000230114,1,49257411,49269285,+
AGBL4-IT1,ENSG00000225623,1,49374201,49472085,-
ELAVL4,ENSG00000162374,1,50024029,50203772,+
ELAVL4-AS1,ENSG00000237337,1,50174146,50175927,-
LINC02808,ENSG00000284696,1,50229662,50333683,-
DMRTA2,ENSG00000142700,1,50417550,50423468,-
FAF1-AS1,ENSG00000225767,1,50419181,50471151,+
FAF1,ENSG00000185104,1,50437028,50960279,-
RNU6-1026P,ENSG00000207194,1,50582404,50582511,+
CDKN2C,ENSG00000123080,1,50960745,50974634,+
MIR4421,ENSG00000265538,1,51059837,51059905,+
MIR6500,ENSG00000275816,1,51060018,51060103,+
C1orf185,ENSG00000204006,1,51102221,51148086,+
LINC01562,ENSG00000203356,1,51195095,51236897,-
RNF11,ENSG00000123091,1,51235625,51273447,+
TTC39A,ENSG00000085831,1,51287258,51345116,-
TTC39A-AS1,ENSG00000261664,1,51329616,51335410,+
EPS15,ENSG00000085832,1,51354263,51519387,-
RNU6-877P,ENSG00000206595,1,51382308,51382414,+
EPS15-AS1,ENSG00000227070,1,51518140,51600571,+
RNU6-1281P,ENSG00000252032,1,51538625,51538729,-
OSBPL9,ENSG00000117859,1,51577179,51798427,+
NRDC,ENSG00000078618,1,51787517,51878805,-
MIR761,ENSG00000283899,1,51836344,51836402,-
RAB3B,ENSG00000169213,1,51907956,51990700,-
TXNDC12,ENSG00000117862,1,52020130,52055772,-
KTI12,ENSG00000198841,1,52032103,52033810,-
TXNDC12-AS1,ENSG00000228369,1,52050918,52052683,+
BTF3L4,ENSG00000134717,1,52056199,52090716,+
ZFYVE9,ENSG00000157077,1,52141888,52348671,+
CC2D1B,ENSG00000154222,1,52345723,52366318,-
ORC1,ENSG00000085840,1,52372010,52404471,-
PRPF38A,ENSG00000134748,1,52404060,52420836,+
TUT4,ENSG00000134744,1,52408282,52553487,-
GPX7,ENSG00000116157,1,52602371,52609051,+
SHISAL2A,ENSG00000182183,1,52633168,52669683,+
COA7,ENSG00000162377,1,52684449,52698355,-
ZYG11B,ENSG00000162378,1,52726447,52827336,+
RNU2-30P,ENSG00000252018,1,52754322,52754462,+
RNU6-969P,ENSG00000206627,1,52805108,52805212,-
ZYG11A,ENSG00000203995,1,52842511,52894998,+
ECHDC2,ENSG00000121310,1,52895910,52927212,-
SCP2,ENSG00000116171,1,52927276,53051698,+
PODN,ENSG00000174348,1,53061293,53093681,+
SLC1A7,ENSG00000162383,1,53087179,53142638,-
CPT2,ENSG00000157184,1,53196792,53214197,+
CZIB,ENSG00000162384,1,53214099,53220652,-
CZIB-DT,ENSG00000259818,1,53220663,53224253,+
MAGOH,ENSG00000162385,1,53226890,53238621,-
MAGOH-DT,ENSG00000226754,1,53238537,53246482,+
LRP8,ENSG00000157193,1,53242364,53328469,-
LRP8-DT,ENSG00000225675,1,53328220,53363914,+
LINC02812,ENSG00000230138,1,53366656,53368245,-
SLC25A3P1,ENSG00000293595,1,53437035,53440020,-
DMRTB1,ENSG00000143006,1,53459399,53467488,+
GLIS1,ENSG00000174332,1,53506232,53739164,-
RNU7-95P,ENSG00000239007,1,53688749,53688812,-
